address,SafeMath String,SafeMath function,add,sub1,sub2,mul,div1,div2,success analysis,error msg
0x000000ba580c2d81628160d2c62e3db97e019edd,,,0,0,0,0,0,0,True,
0x000005edbbc1f258302add96b5e20d3442e5dd89,True,True,1,1,0,1,1,0,,"True, False or Z3 Boolean expression expected. Received unknown variable: tx.gasprice of type <class 'str'>"
0x00000624264253944a702b8b812ae7bbb46af371,True,True,1,1,0,1,0,0,True,
0x0000084e72b478dc777c7805a463363b4ca6f879,True,,0,0,0,0,0,0,,"Function not found on IR: TMP_781(None) = HIGH_LEVEL_CALL, dest:TMP_780(None), function:sub, arguments:['1']  .
Node: EXPRESSION scIndex = (stakedContractStakers[_stakedContractAddress].push(Staker(_s"
0x000009b11c29428832d039d0af4b2e2b25a02969,True,True,1,1,0,1,1,0,True,
0x00000ddbc92c9501c6b48fc9a9e0ef8a97ca1884,True,,0,0,0,0,0,0,,"Function not found on IR: TMP_781(None) = HIGH_LEVEL_CALL, dest:TMP_780(None), function:sub, arguments:['1']  .
Node: EXPRESSION scIndex = (stakedContractStakers[_stakedContractAddress].push(Staker(_s"
0x00000e0c873337018ceb16f9841961eec38061fe,True,True,1,1,0,1,1,0,True,
0x00000f02fa3403f3356e1b367a2e2cb931467205,True,,0,0,0,0,0,0,,"Function not found on IR: TMP_963(None) = HIGH_LEVEL_CALL, dest:TMP_962(None), function:sub, arguments:['1']  .
Node: EXPRESSION scIndex = (stakedContractStakers[_stakedContractAddress].push(Staker(_s"
0x000146b820c5a0e08f4e71179a4b5db16e575e99,True,True,1,1,0,1,1,0,True,
0x00015940fbba78e3abe20913d1ce55eb9ebec869,True,True,1,1,0,1,1,0,True,
0x00016fab0fa144ca8c1f7ec4cf72e70e52359005,True,True,1,1,0,1,1,0,True,
0x0001fb050fe7312791bf6475b96569d83f695c9f,True,True,1,1,0,1,1,0,True,
0x00022837e66fdd4bbfe63859d7dc12651738d329,True,True,1,1,0,1,1,0,True,
0x000437bf5836c0a78f242522eef91bc87b29b92e,True,True,1,1,0,1,1,0,True,
0x0004ab8f1186a0e8b289c3fd62895b8170267d8c,True,True,1,1,0,1,1,0,True,
0x0006abbe90dc7e63fb9161969a5c9ee7ad62e901,True,True,1,1,0,1,1,0,True,
0x000adad69101420129a64715a1a52b7348c5e633,,,0,0,0,0,0,0,True,
0x000c100050e98c91f9114fa5dd75ce6869bf4f53,True,True,1,1,0,1,1,0,True,
0x000c10f1a06657ff779c576e4d8c1610d8df2d6f,True,True,1,1,0,1,1,0,True,
0x000da8645769d407e20b699b60ef81923e04478a,True,True,1,1,0,1,1,0,True,
0x00111feeb7ee43e262ff38aaf912b72ea668edc3,True,True,0,2,0,0,0,0,True,
0x00156e5524f3a53a55a3cc6e95e57397d39daa49,True,True,1,1,0,1,1,0,True,
0x001e1bd03e2cb28a4958db5b71b4caaa381a59f1,True,True,1,1,0,1,1,0,True,
0x001ed2d6f4fb995572646bc21420bbc0f3cd89d4,True,True,2,2,0,2,2,0,True,
0x001f86a1a475cc72b3e4728dcbef0d66b26bda8f,True,True,1,1,0,1,1,0,True,
0x0020db377b67d035744d2243c794137b431eabc0,,,0,0,0,0,0,0,True,
0x00257e65325b11005cf8828c602b28193015402c,True,True,1,1,0,1,1,0,True,
0x0026e8a1ffda2034b201f515cef594a6d737d555,True,True,1,1,0,1,1,0,True,
0x0028b2ec9c4703f3c8f18e38aa02c047d7b8ae80,True,True,4,4,0,4,4,0,True,
0x00294f75ad3fbd51f0359b82fc7fbfa18e83584a,True,True,1,1,0,1,1,0,True,
0x002f5cec9303dabcf1f47b3d91a4c47d9ca7fc73,True,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xa8 in position 7177: invalid start byte
0x0031b7ac27d10c75072d2399323d4ca4751c4642,True,True,1,1,0,1,1,0,True,
0x003312e3ebbe6b0f25f1c03c2695d83075d9a9b8,True,True,1,1,0,1,1,0,True,
0x003328baa789dfbe86b89555cb097970a524848f,,,0,0,0,0,0,0,True,
0x0036192587fd788b75829fbf79be7f06e4f23b21,,,0,0,0,0,0,0,True,
0x003b567cee714fd32fe6138101895e11ca0d8030,,,0,0,0,0,0,0,True,
0x003da78deb9dd263d46bf992da4fa255aa9766fc,True,True,2,2,0,2,2,0,True,
0x003dbccacd2ea95ce8f958a71d28ce660ce36879,True,True,1,1,0,1,1,0,True,
0x003fafea71245cb13171b9febfe6121a4d3ff4d1,True,True,1,1,0,1,1,0,True,
0x003fb03e851f435e79066dcf652d84b53f1d66c5,True,True,1,1,0,1,1,0,True,
0x00413945fb5c49ca79ef3d948c06bb30d240f245,True,,0,0,0,0,0,0,True,
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,True,True,1,1,0,1,1,0,True,
0x0048bac562f7745916c45c5f2753a37977fa963f,True,True,1,1,0,1,1,0,True,
0x004aa7b26fb255711e923d9e6fafb5322c2c23f2,True,True,1,1,0,1,1,0,True,
0x004d9de58c021c5cf8cd4678c2de086acf5aba31,,,0,0,0,0,0,0,True,
0x00521c351e842f7c4c92c2949eaaf33dbf08e49a,True,True,1,1,0,1,1,0,True,
0x00577459bbb734f36605509a1f3559e727d1523a,True,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xa8 in position 14284: invalid start byte
0x0058421b0182b849ae84edc5feec7e88bdabe4e0,,,0,0,0,0,0,0,True,
0x0058de04623950a3c2aa150b58e4fe65a3161487,True,True,2,2,0,2,2,0,True,
0x005aacb9d02616ebdc2b968d3544dfa864fd2f69,True,True,1,1,0,1,0,0,True,
0x005c03671f914748598b1302a60cc586e9825a33,True,True,2,2,0,2,2,0,True,
0x005e2aaf18a03484cc41240f37cbb5d42a6fe27c,True,True,2,2,0,2,2,0,True,
0x005fe714b44d3749e8d5f427a8b3a0e1993a0945,True,True,2,2,0,2,2,0,True,
0x0060582e226352fcc25164f03f590818ef4d76e4,True,True,2,2,0,2,2,0,True,
0x00636d0fd88135b8865c6c2caa4c498d602a4052,True,True,1,1,0,1,1,0,True,
0x006be10c718c78f5c4d4e767377ea6d9dfa8dd06,,,0,0,0,0,0,0,True,
0x006c21cd4a11b0e108875ae1ff1f9e7c84001c37,True,True,1,1,0,0,0,0,True,
0x006f2f38d0d28c9d670c1af68bfc1261ec9158e8,,,0,0,0,0,0,0,True,
0x00728dda6d6562b4145971bbadba36ba1b9030ec,True,True,2,2,0,2,2,0,True,
0x0073a236ee3dbd8a133f8d9d4717c0d6a042e392,True,True,2,2,0,2,2,0,True,
0x0079001a8b67eba2321c642ebf97727db8cd87e7,True,True,1,1,0,1,1,0,True,
0x007bead59a807eb50aef56e80e3aecbab9a3026e,True,True,2,2,0,2,2,0,True,
0x007dfb0c30f55ccac0191387fe5ffc9cfde519c0,True,True,1,1,0,1,1,0,True,
0x007ffe2950fec689d806331b96325e5c425dcb8c,,,0,0,0,0,0,0,True,
0x0080d1711e441b9edbde596d584af7af05afab7a,True,True,1,1,0,1,1,0,True,
0x00813e3421e1367353bfe7615c7f7f133c89df74,,,0,0,0,0,0,0,True,
0x0085c150c1eb0e084e50a80bea91bc414aa6cbaa,,,0,0,0,0,0,0,True,
0x00883d6f5a78c26aabbc6e1cb0d7eb195347a6c2,True,True,2,2,0,1,1,0,True,
0x008a548284f2e66a1150f4306492b0f5d82b3283,True,True,1,1,0,1,0,0,True,
0x008da6dfe18c61844d614294932d52c50323d722,True,True,1,1,0,1,1,0,True,
0x008eeef21c0dab336deba4c89d449c5e2593463d,True,True,2,2,0,2,2,0,True,
0x00913406868bf84633476b1338d88818dda0cb83,True,True,1,1,0,1,1,0,True,
0x0091a8deb666db4f81ae33d5f9d26becd670074c,True,True,1,1,0,1,1,0,True,
0x00920fc4b6698e5c7f144c6ee16cb3ed9d238142,True,True,1,1,0,1,1,0,True,
0x00975ea224de4fe90a99f0ca32fea6af2480e7de,True,True,1,1,0,1,1,0,True,
0x009c80eff4f5d8fca2b961ee607b00b9c64ef9f2,True,True,2,2,0,2,2,0,True,
0x009d88a62945f22ec7df60d34541b5f01cff23f9,,,0,0,0,0,0,0,True,
0x009fa1ebc188022c4391c69ef63f1323d358e987,True,True,1,1,0,1,1,0,True,
0x00a12ebfb8ee975105f2090b8c6905802d75c2e4,True,True,1,1,0,1,1,0,True,
0x00b10982010c28e093209fbc2c09582c780c4504,True,True,1,1,0,1,1,0,True,
0x00b113a5570a046c60ac8cfa4983b1dc1c780629,True,True,1,1,0,1,1,0,True,
0x00b28ae809aad1d7e9c67f41d26d985a154f4cd8,,,0,0,0,0,0,0,True,
0x00c0443f42932d9efe27e64409b21d2e48928d66,True,True,1,1,0,1,1,0,True,
0x00c1f389af4f909a4f32a62e5d16850af8756389,True,True,1,1,0,1,1,0,True,
0x00c3a4ea499cf8a68f26ec78fad0bd2be28c2769,True,True,1,1,0,1,1,0,True,
0x00c4cb57617b06c5f3903f62eb6050b110379e90,True,True,1,1,0,1,1,0,True,
0x00c98d3fb6f674440f05ea452d907a0bedce0a8f,True,True,1,1,0,1,1,0,True,
0x00ca5b4fcb1680c57da0a5a6c94a405822f960ab,True,True,1,1,0,1,1,0,True,
0x00cc0e1c488e188922aac9f1703a6f1961c5854b,True,True,1,1,0,1,1,0,True,
0x00d0f137b51692d0ac708bde7b367a373865cffe,True,True,1,1,0,1,1,0,True,
0x00d14753f126286502a3aa6df97a949a951398c9,True,True,2,2,0,2,2,0,True,
0x00d7d5157930da76bd799e15cb6e25d06a05e700,,,0,0,0,0,0,0,True,
0x00dbbae3e1a5aad68c4ad74483c238a517a37964,,True,0,1,0,4,0,0,True,
0x00e02d7347f3e9b9d4953b8fe05956b2f93064e3,True,True,1,1,0,1,1,0,True,
0x00e42329b204e2031ed931c5426c12d57acbda0d,,True,1,1,0,1,1,0,True,
0x00ee41dcc47045a85bcf7784264f23a6f8bad35c,,True,1,1,0,0,0,0,True,
0x00f66b5ba629e16d1baa1dfa24d1931b15137c70,True,True,1,1,0,1,1,0,True,
0x00f9d525828beebf1ee75fb72b1f21932e195bdf,True,True,1,1,0,1,1,0,,''
0x00fc270c9cc13e878ab5363d00354bebf6f05c15,True,True,1,1,0,0,0,0,True,
0x010589b7c33034b802f7dba2c88cc9cec0f46673,True,True,1,1,0,1,1,0,True,
0x0106514c3f5c18d3b7fba83608650811c790ab68,True,True,1,1,0,1,1,0,True,
0x0106a1122fe94a9cf151097c1fe17229ec78ffad,True,True,1,1,0,1,1,0,,maximum recursion depth exceeded in comparison
0x010995e2152f7ac33ba319465888f6b5ad477fe5,True,True,1,1,0,1,1,0,True,
0x01100ba03e1901fee331dbb335b1a745b2a1b3de,True,True,1,1,0,1,1,0,True,
0x01101d0bc1627293196c92bf59b4894fa448f3a2,True,True,2,2,0,2,2,0,True,
0x011166d1934d1b3e0bb9f7d8ca5241c153d07ddc,True,True,1,1,0,1,1,0,True,
0x0112f802755ba0877b7aa2b326d154e7dca23624,True,True,2,2,0,2,2,0,True,
0x0119b84bd8b114a60a5cc2e4a74708857a290213,True,True,1,1,0,1,1,0,True,
0x0119d137982ec5d5ca3ecc2a2c234aae08192745,True,True,1,1,0,1,1,0,True,
0x011b0115d7e071c1a0ba2bcbabc42c9832acaab3,True,True,1,1,0,1,1,0,True,
0x011de1ed601467ddbe556357e18683205dee0bda,,,0,0,0,0,0,0,True,
0x01200ceef59753f8322d7d817aa6bf2457e11da0,,,0,0,0,0,0,0,True,
0x012052cfcdc8044f021b764b71d8855a06543abd,True,True,1,1,0,1,1,0,True,
0x0122676358aee287246b2a84377c8ab664d013cb,True,True,1,1,0,1,1,0,True,
0x0123a7dae08fb4d3e88a34511a3e230eda83c941,True,True,1,1,0,1,1,0,True,
0x0126b5bafb2b85c76653c52c78fff15d681283ec,,,0,0,0,0,0,0,True,
0x012b19ba5f7c3a306858c1c0209524c051901ed7,True,True,2,2,0,2,2,0,True,
0x012bf38b6ca9ea39ea95f30f8640f3d63767dd17,True,True,1,1,0,1,1,0,True,
0x01336557b13f1a675fb35f172b790cc67e02095e,True,True,1,1,0,1,1,0,True,
0x013ca4e35479247a96a49cba85200ce89520d22a,True,True,1,1,0,2,1,0,True,
0x014324b2307b1a578e3d64aa36e6e4b22b118061,,,0,0,0,0,0,0,True,
0x0144417141881772e4b924c5408422dc251c3d12,,,0,0,0,0,0,0,True,
0x0144f889f8ed5ec7962e2936683d3784b550c71a,True,True,1,1,0,1,1,0,True,
0x0149ba842ff86574953c957abb8d691c2833f8e5,True,True,1,1,0,1,1,0,True,
0x014cd9e24bfc713a3d1941540582b6fdaa6d53bd,,True,1,1,0,1,0,0,True,
0x014cfd50aec123b053fc39e4724ca0fbf681a8d3,True,True,2,2,0,2,2,0,True,
0x014f91607f13eaf98dd2845bd42141a459aab812,,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xb4 in position 298: invalid start byte
0x01522e6c543ff04e74842abd0f2afecc5ef5c281,True,True,1,1,0,1,1,0,True,
0x015520ed3eae702ec05f09b6402ea5830a43ce14,,,0,0,0,0,0,0,True,
0x01556aae0e59821b680ec725ffb0c965501a3eb1,True,True,1,1,0,1,1,0,True,
0x01575b27d027838301c62b24a40ae896327a34cc,True,True,1,1,0,1,1,0,True,
0x0160b8e0dd06063e6d213630cee5bb47becc0436,True,True,1,1,0,1,1,0,True,
0x0168c8dfbdfa63464360fbb68024e7648105a8f9,True,True,1,1,0,1,1,0,True,
0x016a1ceca7b04efb966d96fdb5934a9f04bace49,True,True,1,1,0,1,1,0,True,
0x016c3d49698bdfa3d58d603a17e5ee31985021a0,True,True,1,1,0,1,1,0,True,
0x0175ffc772d1c5386f8d59d24421a70e5d89f303,True,True,1,1,0,1,1,0,True,
0x017788dded30fdd859d295b90d4e41a19393f423,True,True,1,1,0,1,1,0,True,
0x0179fd23b5df2a2d22232455859da081aca6a8d1,,,0,0,0,0,0,0,True,
0x017a7b7e44b5a99de7e56c0c0fab53f6421fad93,,,0,0,0,0,0,0,True,
0x017c89ca4bda3d66cc65e3d20dd95432258201ca,True,True,1,1,0,1,1,0,True,
0x017ec1772a45d2cf68c429a820ef374f0662c57c,True,True,1,1,0,1,1,0,True,
0x0183b04d589c38428bf61a9c4196bda9d0c08b79,,,0,0,0,0,0,0,True,
0x01851a282480665ad399fe0b5d5b7f2085bb294e,,,0,0,0,0,0,0,True,
0x0189177944008c9ca0fdbde0cd1779aad54a2042,True,True,1,1,0,1,1,0,True,
0x018a06bf0b1550e2dbb693aae68d60d4d951012d,True,True,1,1,0,1,1,0,True,
0x01964ca263624b105dde4486e6d1130a207d9117,True,True,1,1,0,1,1,0,True,
0x01980fd032c7da054c8c7089e774430e4bad0e58,True,True,1,1,0,1,1,0,True,
0x019e6362d393c5dec37b0a4395409d803c6139f4,True,True,2,2,0,2,2,0,True,
0x01a3688d7d01390677e85256406b3156acd59c64,True,True,1,1,0,1,1,0,True,
0x01a39eda34980ba7a44c9cf3c128ab28686506ef,True,True,1,1,0,1,1,0,True,
0x01a429f67cae5c55e4b7bb2bfde1b3a651ba38e7,True,True,1,1,0,1,1,0,True,
0x01a5c05a3131c30623d944cfb1213e1a34eceba9,True,True,1,1,0,1,1,0,True,
0x01a8b6416e58abd072e4f89f584e023cae03bb23,True,True,1,1,0,1,1,0,True,
0x01aaf00b615d97360e80ef1242a3935c8b7d529a,True,True,1,1,0,1,1,0,True,
0x01aafd153bb178957492b076f196cfedab1e2aa5,True,True,1,1,0,1,1,0,True,
0x01acdca4e93f7f0d5c106d00fdc1c50660ab3c3f,,,0,0,0,0,0,0,True,
0x01b00a312933be9a2bc2c6f229b9dd872ac2a62a,True,True,1,1,0,1,1,0,True,
0x01b03903a1660ae507ddbb6224e478bce176c275,True,True,1,1,0,1,1,0,True,
0x01b04fc6cdd73ba5d204037e7cf104f7dacb1f96,True,True,1,1,0,1,1,0,True,
0x01b2b62e613b44a4bfe71ec9ccb6a6465dd75849,,,0,0,0,0,0,0,True,
0x01b46245544dd14c82506655c58004f45b0c33d4,True,True,1,1,0,1,1,0,True,
0x01b7e3c16936cabfb57bc32ed6790e76ef142bc2,,,0,0,0,0,0,0,True,
0x01b85861a8f278a627a17d86c7c7dfafd9281a15,True,True,1,1,0,1,1,0,True,
0x01bad7e976d59ce92295dbacd5da7fc06fe05412,,,0,0,0,0,0,0,True,
0x01bca25965d57d3e305673da484eee22baa4140b,True,True,1,1,0,1,1,0,True,
0x01bee10ba46c170d1a374334c7ed73dec884260d,True,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xa6 in position 4556: invalid start byte
0x01c2d503c83a40a91986d54a804935622d5f756c,True,True,1,1,0,1,1,0,True,
0x01c8f8fed83c35f6d0ab481a394b728c2579eae9,True,True,1,1,0,1,1,0,True,
0x01c97a55289c45610023dd4ccae7d385f22051bc,True,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xa1 in position 18985: invalid start byte
0x01cd82cdf05741e4aadb18edd6db073e5b3a01b3,,,0,0,0,0,0,0,True,
0x01d5dc56ad4206bb0c132d834644d57f51fed5ec,True,True,1,1,0,1,1,0,True,
0x01d83a52d7116ad9e544f546e8967c6683625b62,True,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xa8 in position 77: invalid start byte
0x01dde9bf9cadf5681e7c0fafc4522bab1ba99e30,True,True,1,1,0,1,1,0,True,
0x01e15ccdbfd0937b961198e8a092fc1d88ead0ba,,,0,0,0,0,0,0,True,
0x01e2082af943840d8705d85bc398c33049fcc415,True,True,1,1,0,1,1,0,True,
0x01e2087be8c34fb06229aa9e49bf801a89d30d9d,True,True,1,1,0,1,1,0,True,
0x01e4543460347a3a77e094ab3e279932d1cae050,True,True,1,1,0,1,1,0,True,
0x01e70d3649eef5f5e5ae4122bf436473aa2db02f,,,0,0,0,0,0,0,True,
0x01ebd1fbbe06be7d0936282da12fae2cde9c700d,,,0,0,0,0,0,0,True,
0x01ed344757aecb389a38f0431025f4168d09f0f4,,,0,0,0,0,0,0,True,
0x01f04e3818f16256757a846eb670f309a0a0c512,True,True,1,1,0,1,1,0,True,
0x01f4864af19ad11600a89149e834bbb75a8684d9,True,True,2,2,0,2,2,0,True,
0x01fcb5bc16e8d945ba276dccfee068231da4ce33,True,True,1,1,0,1,1,0,,''
0x01ff4933a07aa905be4a4242ba604b7fe65856d7,True,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xa1 in position 11770: invalid start byte
0x0201a6be3e4213fffb301ed54ba3fb73f734161f,True,True,1,1,0,1,1,0,True,
0x02048d70104baa4f6f267681a1a18161a570fc85,True,True,1,1,0,1,1,0,True,
0x020d06cf650d5e4004ae5454e3399df8548f2ba1,,,0,0,0,0,0,0,True,
0x0210891cada70f2bd395f564aaab76fc59b36154,,,0,0,0,0,0,0,True,
0x0212fc2a0e2f5573155359c80f87318d926561b3,,,0,0,0,0,0,0,True,
0x0214fc077cbe222542ff2da74dfe8cbdabd5c1c5,True,True,1,1,0,1,1,0,True,
0x0215b64750d6325dd191d4d9d04555ca72dba7b6,True,True,1,1,0,1,1,0,True,
0x0215cc1eed633665d3cd385f7a891df616ab1706,True,True,1,1,0,1,1,0,True,
0x021623bd4de2105dea2fb94453a0bd8c031398b4,,,0,0,0,0,0,0,True,
0x0218c4e3aad7ecf71ccc5d5aaa43c02245f45ccd,True,True,1,1,0,1,1,0,True,
0x021ae70bdea09eb2688c1def7af0ec37f431299b,True,True,1,1,0,1,1,0,True,
0x022023be5ec6ae0af99d3cb337a2811ad123b3d8,,,0,0,0,0,0,0,True,
0x0221895b6c6bc7005843d8708a87c77e888715e7,True,True,1,1,0,1,1,0,True,
0x0225810de0908dea1a49d6088242e810d8ff78f6,True,True,1,1,0,1,1,0,True,
0x0229c021f18dabb60d49702e9898509938846b0e,True,True,1,1,0,1,1,0,True,
0x022a11c4b82eb03788cba69fca7c7ab3cfd5a313,True,True,1,1,0,1,1,0,True,
0x022c20a8160599ff109d059e71d69d2513fe2bb6,True,True,1,1,0,1,1,0,True,
0x02312456bbbc9b9d6d0e0b24e39097adf221a926,True,True,1,1,0,1,1,0,True,
0x0231d8422ac5a170756fa8be857e8d5bc19e5b46,True,True,1,1,0,1,1,0,True,
0x02377e98b6729b8cb6e5581d97aa35071c80b6fe,True,True,1,1,0,1,1,0,True,
0x023c66b7e13d30a3c46aa433fd2829763d5817c5,,,0,0,0,0,0,0,True,
0x023cdf9b4b127c5779263956efc7bdc8d132b2d2,True,True,1,1,0,1,1,0,True,
0x023ecaebc57fae26579ae395dcd431d63c072339,True,True,1,1,0,1,1,0,True,
0x0240f26dce5a23a5ab608860e95ee20928df55f4,True,True,2,2,0,2,2,0,True,
0x02476020450f40222741fb061bf078c5390d670d,,True,1,1,0,1,0,0,True,
0x02491d12d3d5bee52a1cda65ac88c0eda544798e,True,True,1,1,0,1,1,0,True,
0x024988a64f37ad502477294cd975ffdfb6197d00,,,0,0,0,0,0,0,True,
0x0249fbd4bf6f1054a7b45e23e24585a1c41a086f,True,True,1,1,0,1,1,0,True,
0x024b70a301178f4522494b67fc1bcce57d4366df,,,0,0,0,0,0,0,True,
0x024f4e507d98638a253b59f19b0e192138742696,True,True,1,1,0,1,1,0,True,
0x02525172418dfd0c828c567ddbfab064e60831a2,,,0,0,0,0,0,0,True,
0x0254550b3fe2d8f0ee385064c1c2760874e8f042,True,True,2,2,0,2,2,0,True,
0x0257e647404ebf460266048a2b87ed352fb45c7d,True,True,1,1,0,1,1,0,True,
0x02608d852534e64e63b06bdd79a8422dfc02d451,True,True,1,1,0,1,1,0,True,
0x0270efbd3552172f4edaa38c294bfcdde7a27091,True,True,2,2,0,2,2,0,True,
0x0271885e239662b7085c599e4a339a62fd4ed385,,,0,0,0,0,0,0,True,
0x0271b6b5bc3e3ab74afdc8ca39481220588b8afb,True,True,1,1,0,0,0,0,True,
0x0272c25938cfc79453d101af8b74d358e46b0c24,True,True,1,1,0,1,1,0,True,
0x027785db26a7eb45a96709cec3eafecf997fe784,,,0,0,0,0,0,0,True,
0x027b8cd9c1761651048a65eab2f8d4ed9b97a59b,True,True,1,1,0,1,1,0,True,
0x027cfcd7e44a9061fe485e6a0348aa2fa818004e,True,True,1,1,0,1,1,0,True,
0x027dd02fb1aecc5b47084310eec436f55ebb508f,True,True,1,1,0,1,1,0,True,
0x02817645fc94d99479b8e02acc76e95ef4daf82d,True,True,1,1,0,1,1,0,True,
0x02818b08e8f92b12c7f4f6ffab632cdd64e8c428,,,0,0,0,0,0,0,True,
0x02832ea170c8d58bcdf8c935605e67ea1d903d56,True,True,1,1,0,1,1,0,True,
0x0286ab4c526c0f28ec31dbb08755c999f441a58f,True,True,1,1,0,1,1,0,True,
0x0286b2e1f4b238744c522a9dc6cf587b7f8e5e22,True,True,1,1,0,1,1,0,True,
0x029347fe7d01492746e150c2cd339b3ac40e7b56,True,True,1,1,0,1,1,0,True,
0x02957099f0cb09295ae7a1d27f153a227f693cbe,,,0,0,0,0,0,0,True,
0x029db6021c4ec26e86cff975d79f2bc15d1b703f,True,True,1,1,0,2,1,0,True,
