address,SafeMath String,SafeMath function,add,sub1,sub2,mul,div1,div2,success analysis,error msg
0xaeaabb69dcb0fe926b1979f0b032fcd17fd7b2e0,True,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xa1 in position 30230: invalid start byte
0xaeaabbbfa5c9457b7a3d6faa57ca850cc0e9f198,True,True,1,1,0,1,1,0,True,
0xaeab094eb4457efd3945679b27064fcdabaaa1d0,True,True,2,2,0,2,2,0,True,
0xaeacd1121acdc228579d2c65dc6a8f28b24a5d98,True,True,2,2,0,2,2,0,True,
0xaeaf734af159e418ffde660292c1aa86e419458d,True,True,1,1,0,1,1,0,True,
0xaeaf88b19d8461d70a60c1ada3c6215b459afe45,,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xd7 in position 137: invalid continuation byte
0xaeb0472bc3b158dc1690c7979ee45b76243b4da5,,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xbf in position 369: invalid start byte
0xaeb282ab15cbf8ebcaa48ee93e1a95b2517754ac,,,0,0,0,0,0,0,True,
0xaeb330ed69bb596589d102ef6a21fef9a09c780e,,,0,0,0,0,0,0,True,
0xaeb3d7d5a6b52619b36d3bd0b6794e75e65a92bd,True,True,1,1,0,1,1,0,True,
0xaeb4afe2f656fbab85b2f0e5e4b2afe8b891f077,,,0,0,0,0,0,0,True,
0xaeb5fabcc979145da06fe1c7908d0d5163e9d36c,True,True,2,2,0,2,2,0,True,
0xaeb73899104ab5eacf70070122c9fc3b78b24839,,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xa8 in position 2575: invalid start byte
0xaeb7a13d3608c673e99685798f9ba5ace41119d3,True,True,1,1,0,1,1,0,True,
0xaeb8301d014f9318190f5dc452f7c081cfbfd8fc,True,True,1,1,0,1,1,0,True,
0xaeb8337d5bd9a94bbfa016b0a1dc26224d560a05,True,True,1,1,0,1,1,0,True,
0xaeb87a39fcae99570c91118140cb4b4056499e48,True,True,0,0,0,0,2,0,True,
0xaebbba5d2510df08d8d446f78b057fc6e26f72af,,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xd0 in position 234: invalid continuation byte
0xaebf1085dd9a0fa403a75399c956595e3a7c3d5c,,,0,0,0,0,0,0,True,
0xaec17690261eb25cdba69b887fb6db016e0ebf34,,,0,0,0,0,0,0,True,
0xaec3327fa7ffdce43ef1c08b9c1e7ebf6a78a3a9,,,0,0,0,0,0,0,True,
0xaec587f5ca622e7029d3b278e5a42a57a814d85e,True,True,1,1,0,1,1,0,True,
0xaec5cf7fa497c2b27a6f37ee0c817c619b42c03a,,,0,0,0,0,0,0,True,
0xaec71b3be50bc4cd99b44ea84fcf1ecc913bc33d,,,0,0,0,0,0,0,True,
0xaec7d1069e3a914a3eb50f0bfb1796751f2ce48a,True,True,1,1,0,1,1,0,True,
0xaec7e8c221c3fd24e75c996e32289235fd899ebf,,,0,0,0,0,0,0,True,
0xaec7f3faf6873a2a2e148ed9f803a61132d6d6f6,True,True,1,1,0,1,1,0,True,
0xaec7fa67e32f9ac53ce0684f508510324c018dcc,,,0,0,0,0,0,0,True,
0xaec8162438b83646518f3bf3a70b048979f81fab,,,0,0,0,0,0,0,True,
0xaec945e04baf28b135fa7c640f624f8d90f1c3a6,,,0,0,0,0,0,0,True,
0xaec9981984da01c1871a1e17535a70f3acaf26e8,,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xa1 in position 962: invalid start byte
