address,SafeMath String,SafeMath function,add,sub1,sub2,mul,div1,div2,success analysis,error msg
0x0040e05ce9a5fc9c0abf89889f7b60c2fc278416,True,True,1,1,0,1,1,0,True,
0x0043ec17ed15e7357785b034add7f33e30b792b8,,,0,0,0,0,0,0,True,
0x004a531d295a843f6ad739a4f513cf48eb2ee984,True,True,1,1,0,1,1,0,True,
0x004ce92e66d6caf1ac5cf05a7917e57f515af5c5,True,True,1,1,0,1,1,0,True,
0x0053896672cdbc89df4e15508d95bd6c12800989,True,True,1,1,0,1,1,0,True,
0x005b217d6b73584e83809c5084d3d5910ba12579,True,True,1,1,0,1,1,0,True,
0x005fab4c9d1ef0f3e41cd27b26cf05680c3bf947,,True,3,3,0,3,0,0,True,
0x00619ea5a1cc9e9ef8d02a4ebe9f69b3bc387098,True,True,1,1,0,1,1,0,True,
0x00632cfe43d8f9f8e6cd0d39ffa3d4fa7ec73cfb,,True,4,4,0,1,0,0,True,
0x0066342e98ac72545cf814b9621413604f0fe95f,True,True,1,1,0,1,1,0,True,
0x0066785535a3224acc8c40faf13ccb3a8191d232,True,True,1,1,0,1,1,0,True,
0x0069ca41fd66a0ac174db98c8fedc128c985b5f5,True,True,1,1,0,1,1,0,True,
0x006aa3eb5e666d8e006aa647d4afab212555ddea,,True,1,1,0,1,0,0,True,
0x007246570b8d8ca41efb348fffdb767c60b4f8fe,True,True,1,1,0,1,1,0,,'NoneType' object has no attribute 'state_variables_read'
0x007249bcf4f737c8eb201a07f0577bfd992282a0,True,True,1,1,0,1,1,0,True,
0x0074709700fadb2ed6a9763461cab393e0753c90,True,True,1,1,0,1,1,0,True,
0x0079453f683380c7493d4bc4fa9baac97c5e693c,True,True,1,1,0,1,1,0,True,
0x0079461e90d37332e5e2d46c1f241169f9bffde4,,,0,0,0,0,0,0,True,
0x007d63afd542886570046da400c403f0dc63bd08,True,True,1,1,0,1,1,0,True,
0x007d7f360ae0ec72115d3149852e25aea7f7500e,,,0,0,0,0,0,0,True,
0x007da60ea2a53c09f5cdb1b5339d8cebe4409744,True,True,2,2,0,2,2,0,True,
0x00832130896b1992f6be24a4130e5e1e56d29d65,,,0,0,0,0,0,0,True,
0x008692a1683b7751af28ea22b96569606f5260b2,True,True,1,1,0,1,1,0,True,
0x008da3f4c556d0e32e41a8daaadc519972bd1fb9,True,True,1,1,0,1,1,0,True,
0x009b584a42dc92f8c6f27c3c6cd1d5443df4b11e,True,True,1,1,0,1,1,0,True,
0x009e9cfad18132d9fb258984196191bdb6d58cff,,True,2,2,0,1,0,0,True,
0x00a03e1dc6ccb4de2ac005c93ce20ac009baba96,,,0,0,0,0,0,0,True,
0x00a73102c76647055e8b93f3d662cab686e5638e,True,True,1,1,0,1,1,0,True,
0x00a83550deaa56aae7d54afde5c23739b6d0ba63,True,True,1,1,0,1,1,0,True,
0x00a8b738e453ffd858a7edf03bccfe20412f0eb0,True,True,1,1,0,1,1,0,True,
0x00a99e436c3fdeb940a124e3661cce695a466de1,True,True,1,1,0,1,1,0,True,
0x00b416da876fe42dd02813da435cc030f0d72434,,,0,0,0,0,0,0,True,
0x00b674b8a646b6db29330520735b03cb6a301bcd,True,True,1,1,0,1,1,0,True,
0x00b81204b111f0cd5f5742e879c1e90344be3e64,True,True,1,1,0,1,1,0,True,
0x00b955b7fe9766418382b41c40bfabfcbd0f5751,True,True,1,1,0,1,1,0,True,
0x00be030392f68736a79415e4c5f378933fe270e5,True,True,1,1,0,2,1,0,True,
0x00c300c5ae4734abc8b19b71bb2f5f03e829dd4c,True,True,1,1,0,1,1,0,True,
0x00c47b2ac6c298d33dcd53adb48f3d678bd0e561,True,True,6,7,0,8,6,0,True,
0x00c8b2fd3213f089604e7a7ae264e9839a91f097,True,True,1,1,0,1,1,0,True,
0x00cd4b00b356e76f788bbc98e15e15084d97be83,True,True,1,1,0,1,1,0,True,
0x00ce959e6c7b0c420d331d60cf8f4188f9c5fbac,True,True,1,1,0,0,1,0,True,
0x00cebccaa4b4ee5010ac3118c2154836b009925a,True,True,1,1,0,1,1,0,True,
0x00d46727c2e4a6e358a8c0d638137a3d91b19be6,True,True,1,1,0,1,1,0,True,
0x00d5ec4cdf59374b2a47e842b799027356eac02b,True,True,1,1,0,1,1,0,True,
0x00daec2c2a6a3fcc66b02e38b7e56dcdfa9347a1,,True,1,0,0,0,0,0,True,
0x00db02e7041e025d24894aa9be9dbf85014104de,True,True,1,1,0,1,1,0,True,
0x00e25f0fd5d6a36c252398ca14f3f29128cf5bf9,True,True,1,1,0,1,1,0,True,
0x00e2dde5a0e824740ed4bd2a27d6a6b0d92d8c99,True,True,1,1,0,1,1,0,True,
0x00e391ad4136d04e1fccf11caab1baaf5e669498,True,True,1,1,0,1,1,0,True,
0x00ef721095c355edf851be7ae0a1ed26d2ba64d4,True,True,1,1,0,1,1,0,True,
0x00f29171d7bcdc464a0758cf3217fe83173772b9,True,True,1,1,0,1,1,0,True,
0x00f2ff403057ef138c903989fa9d2c2f34572f8d,True,True,1,1,0,1,1,0,True,
0x00f548bc685e4b495ba559e881112fdd4576f331,True,True,1,1,0,1,1,0,True,
0x00f87bc192783234ee1e09b44bcef1b3080df41c,True,True,1,1,0,1,1,0,True,
0x00fbd1774093e9240beb559f7a1300d291d86309,True,True,1,1,0,1,1,0,True,
0x010496d8f3269ee9b05060bdf40c2d66e83e61dd,True,True,1,1,0,1,1,0,True,
0x0104d2dd7fd2a28f216f11f37d4b9bf8f1fd1796,,,0,0,0,0,0,0,True,
0x01060ec35f05b63f475c6512f20b4eb6ae9c4fe6,True,True,1,1,0,1,1,0,True,
0x01081c1181c7b6abef5f223326dc22debc0c3588,True,True,1,1,0,1,1,0,True,
0x010caf85b66f37e1b411051c101541f7cbcb38ee,True,True,1,1,0,1,1,0,True,
0x010df15e59c32041bcbd91dc4304d16a3f98ed18,True,True,1,1,0,1,1,0,True,
0x011535fd795fd28c749363e080662d62fbb456a7,True,True,1,1,0,1,1,0,True,
0x01180d350f23e143d9bd4627355866ba5a39ec32,True,True,1,1,0,1,1,0,True,
0x011ab2f7c0354355f56bc6662728eb28c5dfa3ea,,,0,0,0,0,0,0,True,
0x011e73470f92b3e9e718ea4b0efe71ec8aefd4be,True,True,1,1,0,1,1,0,True,
0x01221b21bb5cc0e29aaa4403afa29487bc62b358,True,True,1,1,0,1,1,0,True,
0x01232d77c98e7cadddf3a2814e4a8ea542f7752f,True,True,1,1,0,1,1,0,True,
0x012f7c8b22c8685db6b2017aa45daf43708af021,True,True,1,1,0,1,1,0,True,
0x01387115455a566acef031ee53ad998ba34395c0,True,True,1,1,0,1,1,0,True,
0x013a505d2d9842d9ef33e2413e5565a93a7c9431,True,True,1,1,0,1,1,0,True,
0x013c08e8269bcaf040a2f83523238d85689a8932,True,True,1,1,0,1,1,0,True,
0x0145c6e86b446ce3165d415116b6f37d0b6e5c1a,True,True,1,1,0,1,1,0,True,
0x015024b0d87dbb567f9e3d956bb0a495436ec3ba,True,True,1,1,0,1,1,0,True,
0x01505a9ed57ac87b2b89dc1cc7de783ee62df463,True,True,1,1,0,1,1,0,True,
0x0155729ebcd47cb1fba02bf5a8da20faf3860535,True,True,1,1,0,1,1,0,True,
0x0157abee2bc970979fbbb19dd584a065084b159d,True,True,1,1,0,1,1,0,True,
0x015c7c7a7d65bbdb117c573007219107bd7486f9,True,True,1,1,0,1,1,0,True,
0x0163fadfa5c45a4c2b22175dcc680f384c21cde8,True,True,1,1,0,1,1,0,True,
0x016ca8d0993d1a7073b01802a2e22fd0df7e633a,,True,5,0,0,5,0,0,True,
0x0172b8110b47448e32ea9e4f291db461ee82d1d9,True,True,1,1,0,1,1,0,True,
0x017e5df199013ae76acbb76dc1a3781939a2fc1e,,,0,0,0,0,0,0,True,
0x017ef86cd05a9f1cc869f0eb2e5d3b4612880732,,,0,0,0,0,0,0,True,
0x0181150258d795758dac21f37711b8acc130bc9e,True,True,1,1,0,1,1,0,True,
0x018488c3cd23833e019595bef273ddbbd37d209c,True,True,1,1,0,1,1,0,True,
0x0185cdc3c6c43c2015e8a6ce336ab672ed183492,True,True,2,2,0,2,2,0,True,
0x018990f3109f70afe696542f348e6dad8647cb97,True,True,1,1,0,1,1,0,True,
0x018995ae3c8b1aa9a144fe4e3cf1390efe46e844,True,True,1,2,0,1,1,0,True,
0x018eae36092379453f3234a1e282662ba8a19067,True,True,1,1,0,1,1,0,True,
0x01914e3234b7f4807cc07458994e7c48ed844b11,True,True,1,1,0,1,1,0,True,
0x0192e49b16090fb626873f18670eed36d69d27dc,True,True,1,1,0,1,1,0,True,
0x019317a471ba529b59f288569b8885ca9a900fc7,,,0,0,0,0,0,0,True,
0x0194512e77d798e4871973d9cb9d7ddfc0ffd801,True,True,1,1,0,1,1,0,True,
0x0195522030df301be7ac0f6c755c979165100fb2,,,0,0,0,0,0,0,True,
0x019739e288973f92bdd3c1d87178e206e51fd911,,,0,0,0,0,0,0,True,
0x01977983a85804f17835f5ea8232bbd9fbeeac38,True,True,1,1,0,1,1,0,True,
0x019a5d97476b9f2e51b2a71f51717ab3c466ae0e,True,True,1,1,0,1,1,0,True,
0x01a60ccca388a1f06d5a0fd67cb16ca3bfc23e43,True,True,1,1,0,1,1,0,True,
0x01aeec82196c771fc6e58d65b5d1ff7bcb0fcba4,True,True,1,1,0,1,1,0,True,
0x01b0086a5bbb25fe081629c232950c7aff660e2d,True,True,1,1,0,1,1,0,True,
0x01b236e28788d3373fdc07087fde4edd5798cc9e,True,True,1,1,0,1,1,0,True,
0x01b54c320d6b3057377cbc71d953d1bba84df44e,True,True,1,1,0,1,1,0,True,
0x01b72e354819d3e2acfd3d571b3d727f8d112351,True,True,1,1,0,1,1,0,True,
0x01b94fde783c372733e8d158d5545bdf94e2f67f,True,True,1,1,0,1,1,0,True,
0x01bc52a31696ed70197f5cb3f8e28703bff95a86,True,True,1,1,0,1,1,0,True,
0x01bd87bc97e27cb11e3c45dab9b59bc44edc4fc6,True,True,1,1,0,1,1,0,True,
0x01cc4a364f16b9ed0b77b3be704a5b1b8dfffe04,True,True,2,2,0,2,2,0,True,
0x01ce398a2a59d164f366762ee70c596de06e9482,True,True,1,1,0,1,1,0,True,
0x01ceac209b3d977fcdf13be403abc9a45490c4ea,True,True,1,1,0,1,1,0,True,
0x01d0734e34b0251f46ad34d1a82c4946a5b943d9,,True,5,5,0,5,0,0,True,
0x01d10fdc6b484be380144df12eb6c75387efc49b,True,True,1,1,0,1,1,0,True,
0x01da03b4438d495d8708ec0efcb6d46ce6d81380,True,True,1,1,0,1,1,0,True,
0x01da4a4a0ed7757e95848112dbb9f005b55653f2,True,True,1,1,0,1,1,0,True,
0x01dbecb4269bf2d4ec976d4b83cfde4568c03adc,True,True,1,1,0,1,1,0,True,
0x01ddc27a46027cb45e39e47cf9204e2e6b0c92cd,True,True,1,1,0,1,1,0,True,
0x01de5bce5c5ee4f92e8f4183f6f4e4f12f9a86cd,True,True,1,1,0,1,1,0,True,
0x01e85b4a675c1cec69b6419bb032d8f59db8f277,True,True,1,1,0,1,1,0,True,
0x01eaaa41067809da7abeee1dd4b8698baa0c42f1,True,True,1,1,0,1,1,0,True,
0x01eaea2ef0d0cf1ad856716dc0a98bdd7d269f88,True,True,1,1,0,1,1,0,True,
0x01f04989f440cf6ad4c5f7322374279de6a26927,True,True,1,1,0,1,1,0,True,
0x01fc3e9bfc62ae9370694f968e33713f792c78cf,,,0,0,0,0,0,0,True,
0x01feea29da5ae41b0b5f6b10b93ee34752ef80d7,True,True,1,1,0,1,1,0,True,
0x020171085bcd43b6fd36ad8c95ad61848b1211a2,True,True,1,1,0,1,1,0,True,
0x0201a5391fe32720fc489745fb5e2345d51644f4,True,True,1,1,0,1,1,0,True,
0x0204a6bbb1946c1174f4bb5e5f823b341afef5f6,True,True,1,1,0,1,1,0,True,
0x02080b9c5d393a19ff311bb41401dcdac8a0b3dc,True,True,2,2,0,2,2,0,True,
0x0208fb0af6652bdbc3ea010d5026ed92ff252a53,True,True,1,1,0,1,1,0,True,
0x0212aa97cb0293516548f5a80aa3f51bebd131e0,True,True,1,1,0,1,1,0,True,
0x021320e8ab2a49d070f50857599f7ba0b1558671,True,True,0,0,0,1,1,0,True,
0x021576770cb3729716ccfb687afdb4c6bf720cb6,True,True,1,1,0,1,1,0,True,
0x022034a4f121c66033a7d783a577ea863eda9ced,True,True,1,1,0,1,1,0,True,
0x022057c3ef9166433750165bfda21d52988e0756,True,True,1,1,0,1,1,0,True,
0x02238a9baed7fd9b6e3237aa42fb97e0a4d5390d,True,True,1,1,0,1,1,0,True,
0x022525a1ff18a4125a2b83f976a12d6088790847,True,True,1,1,0,1,1,0,True,
0x02254eff0f795c7731960cdc7cd997e10d10f305,True,True,1,1,0,1,1,0,True,
0x0227b54adbfaeec5f1ed1dfa11f54dcff9076e2c,,True,1,1,0,1,0,0,True,
0x0228e1074bd0d089719e69f7c3bf0a97b6ab0c05,True,True,1,1,0,1,1,0,True,
0x022cc93b66a7d28ad6887d1d5a60642d5b02837b,True,True,1,1,0,1,1,0,True,
0x02322569685a2fa5090fafae905208abb64a847e,True,True,1,1,0,1,1,0,True,
0x023885bd1408882bb4aa0f2ae468b29ca2dea7d1,,,0,0,0,0,0,0,True,
0x02421250e4d6c12913c15c7c2e9b0d99d5451224,True,True,1,1,0,1,1,0,True,
0x02444a8feead1a2e78da0e2a157f4c7b848ab021,True,True,1,1,0,1,1,0,True,
0x0245bf267fedc29f28fc91b3afa3c412b8d91fc7,True,True,1,1,0,1,1,0,True,
0x0248083ad7ee047e8b94bc6ed8ee5cb2ed2a1c5a,True,True,1,1,0,1,1,0,True,
0x024b6e7dc26f4d5579bdd936f8d7bc31f2339999,True,True,1,1,0,1,1,0,True,
0x024e32d1c5392b8bf06116c37d808b38fdf0c33d,True,True,1,1,0,1,1,0,True,
0x024fadd67b499f8d5cea81c87fa9ee1ee0b92061,True,True,1,1,0,1,1,0,True,
0x025030bdaa159f281cae63873e68313a703725a5,,,0,0,0,0,0,0,True,
0x0258beb8ab28f1a05f36f8392786dfe37d204d1f,,,0,0,0,0,0,0,True,
0x025caaff08e6eb453e551b4ab2e6a1376f3441d5,True,True,1,1,0,1,1,0,True,
0x026062084516bff56ad61ff6338578dd9bb5fa02,True,True,1,1,0,1,1,0,True,
0x0260853e7313725691bd0c562bc7d27dd7845a9b,True,True,1,1,0,1,1,0,True,
0x02614aeb11cfbffdb68bbee50a498ae947181dae,True,True,1,1,0,1,1,0,True,
0x026224a2940bfe258d0dbe947919b62fe321f042,True,True,2,2,0,2,2,0,True,
0x0262bd031b99c5fb99b47dc4bea691052f671447,,True,3,3,0,3,1,0,True,
0x0264cf5ab570b450b81bbbe65f2171796c730934,True,True,1,1,0,1,1,0,True,
0x0265ed0ffcb845eec463bc1ad6fb412cce6b9ae9,True,True,1,1,0,1,1,0,True,
0x0266c3ef5f9f7c696b2074cbf93c933fc5496329,True,True,1,1,0,1,1,0,True,
0x02677a13a168e20b8a29600110c01f3e9b0e53bc,True,True,1,1,0,1,1,0,True,
0x0268f0dd879cea41210b8191149d06bd318a56e7,True,True,1,1,0,1,1,0,True,
0x026eafb25ddf7d754d3a66a56c9a6400e99c26c5,True,True,1,1,0,1,1,0,True,
0x0278b15daa019973ec36cd0732eaa9611e2d2ffe,True,True,1,1,0,1,1,0,True,
0x027b06be0c23664c52c60c07106560fe78c706ff,True,True,1,1,0,1,1,0,True,
0x027f4f65749d18ab0c18c5283e2fd0ad218669e3,True,True,1,1,0,1,1,0,True,
0x028071d9c517f5cd65b6803ea23b4d8eb40c64d9,True,True,1,1,0,1,1,0,True,
0x02827d495b2bbe37e1c021eb91bcdcc92cd3b604,True,True,1,1,0,1,1,0,True,
0x0285e641ed4f34e70b9eb61dbd4e465c5767581b,True,True,1,1,0,1,1,0,True,
0x028c37ea9dc0f84bcddf53dd92cd74ae5b96876d,True,True,1,1,0,1,1,0,True,
0x02989255145401d489135ee9e4d9af993466aa96,True,True,1,1,0,1,1,0,,'NoneType' object has no attribute 'state_variables_read'
0x029c4d6a757d275a82d494282385d1b74013c599,True,True,1,1,0,1,1,0,True,
0x029c6ef55d0f3940eca445567951c1eb87f49462,,,0,0,0,0,0,0,True,
0x029cea13b3e96a23dbb03b4070652a3204d5bebc,True,True,1,1,0,1,1,0,True,
0x02a0ef3d7f97561f209a2582813ba6cf170098de,True,True,1,1,0,1,1,0,True,
0x02b15bc115593091e32a68c2d066070e1a5ea66c,True,True,1,1,0,1,1,0,True,
0x02b3f41cdc0744cad91630594144bbde89be0eb0,True,True,1,1,0,1,0,0,True,
0x02b6652bd400532486c223122ae3dcea0ecacb2a,True,True,1,1,0,1,1,0,True,
0x02b909adc8921c83c00516d39faaaaa2d84eea77,True,True,1,1,0,1,1,0,True,
0x02beab987f36b6b71b4510c1c024be9da2ab569e,,,0,0,0,0,0,0,True,
0x02ca9f2c5dd0635516241efd480091870277865b,True,True,1,1,0,1,1,0,True,
0x02ccc971ddb66d6f4c362c94c9945f3c4270284f,,,0,0,0,0,0,0,True,
0x02d463574ce1e45d9f6258518d3ff7667c78383d,True,True,1,1,0,1,1,0,True,
0x02d547df2a478ac4495ab02384835ce6b85026ce,True,True,1,1,0,1,1,0,True,
0x02d6b2dc550aa2eec80932180ec633e8e529d18b,True,True,1,1,0,1,1,0,True,
0x02ddbc11e2447108dd983e60fa0a7d5a7d7b563a,True,True,1,1,0,1,1,0,True,
0x02e07b6f27e5ec37ca6e9f846b6d48704031625a,,True,4,4,0,1,0,0,True,
0x02e31e54a22576fd8b3a91c5106a6752f42e2661,True,True,1,1,0,1,1,0,True,
0x02e4fecc3d55d41b936817dc17f22129108e3d6d,True,True,1,1,0,1,1,0,True,
0x02e6a1cd3ee0e215756aa3459a1c61694fa9aa88,True,True,1,1,0,1,1,0,True,
0x02e923cc75b433775031c490f773f87ae647b3d5,True,True,1,1,0,1,1,0,True,
0x02ec1ade01cc61c264e9ae9b2a65b42d729807e4,True,True,1,1,0,1,1,0,True,
0x02f55d8495551a59279ea0ad0d329e04fe1ad1b3,True,True,1,1,0,1,1,0,True,
0x02f5c938038dd8970abdf3e8dafdfa384b9b841c,True,True,1,1,0,1,1,0,True,
0x02f7bd798e765369a9d204e9095b2a526ef01667,True,True,1,1,0,1,1,0,True,
0x02f82f30c8d45373619ba39344304731785b704a,True,True,1,1,0,1,1,0,True,
0x02fbbb808014578e4848b137e02e6fe72e8c0dd7,True,True,1,1,0,1,1,0,True,
0x02fcb21dc1cf221939c1d4277fb54016b5d32bc7,True,True,1,1,0,1,1,0,True,
0x030871127463a13accc1f57b7507641540951918,True,True,1,1,0,1,1,0,True,
0x03089ee8f8505ed44cb567836bbc04b3426fb943,True,True,1,1,0,1,1,0,True,
0x030961a3e155fb0a5f582056f65f57904a19a6c1,True,True,1,1,0,1,1,0,True,
0x0309a64531e9f8b8d1fdcc50d443aad8e9fd95a9,True,True,1,1,0,1,1,0,True,
0x030b6dc5106a14d16831dd47c812a401e9f3b8aa,,,0,0,0,0,0,0,True,
0x030c1a0bcd18af48dcb7f383b3f97742e454f7e5,True,True,1,1,0,1,1,0,True,
0x030c690fe61bacd9e172c8c3a7bf725cdf1ef638,True,True,0,1,0,0,0,0,True,
0x030c8eb47f720482f7fac6f1d066431f0c3a7de3,True,True,1,1,0,1,1,0,True,
0x030eede1fe33ad61fe01b52438ed19ac8a674538,True,True,1,1,0,1,0,0,True,
0x0317eff63c12456bf16b2b6baf6626d0286b59ac,True,True,1,1,0,1,1,0,True,
0x031903fab4afcbb660891e56a8b20f04211e60ab,,,0,0,0,0,0,0,True,
0x031b41e504677879370e9dbcf937283a8691fa7f,True,True,1,1,0,1,1,0,True,
0x031b84f274ed5905a1d7ebfbf223700d8dc299e9,,True,1,1,0,0,0,0,True,
0x031d40daebf78b12070e2bc8dde0050422746b06,True,True,1,1,0,1,1,0,True,
0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,,True,1,0,0,0,0,0,,'TUPLE_0'
0x033429a76d63a869ee4afd98c476edb61a8fae63,True,True,1,1,0,1,1,0,True,
0x03360917e5f76ab63b1dd331a924a6fa406bb41c,True,True,1,1,0,1,1,0,True,
0x0337184a497565a9bd8e300dad50270cd367f206,True,True,1,1,0,1,1,0,True,
0x033b97a7ccdacd11d4eaeb8c8eac398c82557b8d,True,True,1,1,0,1,1,0,True,
0x033bbe355ff37e57f93ca06c3ca20bcd0e95ab04,,,0,0,0,0,0,0,True,
0x033e223870f766644f7f7a4b7dc2e91573707d06,True,True,1,1,0,1,1,0,True,
0x0341049bbf89b6255723e411fa1ff8655dcd9d69,True,True,1,1,0,1,1,0,True,
0x0342cb95794f25decc9b6913739720359afb153e,True,True,1,1,0,1,1,0,True,
0x034455c8a9882bf44c9704c780a55198e05ba559,True,True,1,1,0,1,1,0,True,
0x034d1ddf41ee5eb8829b3bfb508d8611d59beaa0,True,True,1,1,0,1,1,0,True,
0x034d76ad1b319465fbfd93b265b4434093687ace,True,True,1,1,0,1,1,0,True,
0x034f3bbba6d0623ac741fc1dc605e0b7ab339d63,True,True,1,1,0,1,1,0,True,
0x034f9e67af90233805c88ab3a8bd84880b4b0c42,True,True,1,1,0,1,1,0,True,
0x03542773ff03e6bfc17f70cb29c0b43115399a8b,True,True,1,1,0,1,1,0,True,
0x035663085dca095f5b1c94f6ecc5e81415381002,,,0,0,0,0,0,0,True,
0x035aff946a2b4676915db24e2ca50cd5146101cc,True,True,1,1,0,1,1,0,True,
0x035f99a181146219b396a69a422f7722b2c16400,True,True,1,1,0,1,1,0,True,
0x0360046d9f08fbb53c44b39e7d5c439f1d14cb83,True,True,1,1,0,1,1,0,True,
0x036099f243e135cf2adf449c2dd5497da20fb82d,True,True,1,1,0,1,1,0,True,
0x03627ebd056a1848db655364b2b544dd8bfc817b,True,True,1,1,0,1,1,0,True,
0x03644b8a97cb490d3812b7ab83a742855f29e484,True,True,1,1,0,1,1,0,True,
0x03680010fc862f02d4c60c78b20bf8f278e215a5,True,True,1,1,0,1,1,0,True,
0x036af46b35c5fe11c1c48bc0301e325738f44c4a,True,True,1,1,0,1,1,0,True,
0x03701347a7920e585d3c1437b6464101ea00afb2,True,True,1,1,0,1,1,0,True,
0x03738b3e5e7b19986096769812a31d5e080bad08,True,True,1,1,0,1,1,0,True,
0x0378b6c9ff361d2169c654360621e56f55e7056c,True,True,1,1,0,1,1,0,True,
0x037b39edae767ea692884d51fc697c54e777710e,True,True,1,1,0,1,1,0,True,
0x037fc8e71445910e1e0bbb2a0896d5e9a7485318,True,True,1,1,0,1,1,0,True,
0x038590663fa652985059ce30826de28095cd18a9,True,True,1,1,0,1,1,0,True,
0x038698e3bae6b3e30d6b94202299192bfe69c692,True,True,3,3,0,3,3,0,True,
0x03882d034804740e3208911bc00663e07e023336,True,True,1,1,0,1,1,0,True,
0x038f4f2a032f69e5b2dfdf21623ad14b57f80fc7,True,True,2,2,0,2,2,0,True,
0x03904f4b9fb54c61aaf96d0acdd2e42a46c99102,True,True,1,1,0,1,1,0,True,
0x039aa25407d0ce00e87afba994e279606e16922c,True,True,1,1,0,1,1,0,True,
0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,,True,1,1,0,0,0,0,True,
0x03ace9c69e33d6638c179545ff93439f3f591d44,True,True,1,1,0,1,1,0,,'NoneType' object has no attribute 'state_variables_read'
0x03bfcdef494b8617d50c1467b516d2676755bf24,True,True,1,1,0,1,1,0,True,
0x03c22f7b8753af9d1fde77cb56ff000f29475c81,True,True,1,1,0,1,1,0,True,
0x03c302f638d6773b40af8d02b563858a49c5cc23,True,True,1,1,0,1,1,0,True,
0x03c60ecbddbc19498fdfdaf1fcf08cfc6f12b5d2,True,True,1,1,0,1,1,0,True,
0x03c64a4966845c48d64aa1687c7dcc19b2437c0d,True,True,1,1,0,1,1,0,True,
0x03cc36263215b5c20e6f6215df3fbce1a92ea5cb,True,True,1,1,0,0,0,0,True,
0x03d036fc6716a258d8fbb9a3d85684762570db75,,,0,0,0,0,0,0,True,
0x03d38afae24a31878c6be964d7251cf613f3df64,,,0,0,0,0,0,0,True,
0x03da3d5e0b13b6f0917fa9bc3d65b46229d7ef47,,True,0,1,0,1,0,0,True,
0x03dbdff2324a4eb976671b2124db7a88b939cd3a,True,True,1,1,0,1,1,0,True,
0x03dd1a67ef52107dd86b590ec62aaf5048973647,True,True,1,1,0,1,1,0,True,
0x03df7f2b0904a92c754178874796fa64aaf8a762,,,0,0,0,0,0,0,True,
0x03e48857621881ebbd986b6763c1505ff17456d9,True,True,3,3,0,1,1,0,True,
0x03ea25fd4503592b07864e25603a0e860bea300a,True,True,1,1,0,1,1,0,True,
0x03eb7ce2907e202bb70bae3d7b0c588573d3cecc,True,True,1,1,0,1,1,0,True,
0x03ef3753ebb3829bd417df77a624e029cba5eede,True,True,1,1,0,1,1,0,True,
0x03f34be1bf910116595db1b11e9d1b2ca5d59659,,,0,0,0,0,0,0,True,
0x03f476c4654a3f2866e847db2c8e112cc941b969,True,True,1,1,0,1,1,0,True,
0x03f725ffec59473805649b621ff085dd3760bc91,True,,0,0,0,0,0,0,,'utf-8' codec can't decode byte 0xbd in position 33133: invalid start byte
0x03f91f73188d460f28fd347a9a998dba18e31677,True,True,1,1,0,1,1,0,True,
